step,time_s,red_score,looming,visible,attack,mode,danger_score,forward_velocity,dragonfly_state
11954,1.1953999999998848,0.0,0.0,False,False,normal,0.0,9.905409192265687,rest
11955,1.1954999999998848,0.0,0.0,False,False,normal,0.0,9.905624395699062,rest
11956,1.1955999999998848,0.0,0.0,False,False,normal,0.0,9.905836874040974,rest
11957,1.1956999999998847,0.0,0.0,False,False,normal,0.0,9.906047130574478,rest
11958,1.1957999999998847,0.0,0.0,False,False,normal,0.0,9.906255081089837,rest
11959,1.1958999999998847,0.0,0.0,False,False,normal,0.0,9.906459261092028,rest
11960,1.1959999999998847,0.0,0.0,False,False,normal,0.0,9.906659681950389,rest
11961,1.1960999999998847,0.0,0.0,False,False,normal,0.0,9.90685638795574,rest
11962,1.1961999999998847,0.0,0.0,False,False,normal,0.0,9.907050114512199,rest
11963,1.1962999999998847,0.0,0.0,False,False,normal,0.0,9.907241779688507,rest
11964,1.1963999999998847,0.0,0.0,False,False,normal,0.0,9.907431328337227,rest
11965,1.1964999999998847,0.0,0.0,False,False,normal,0.0,9.90761720434303,rest
11966,1.1965999999998846,0.0,0.0,False,False,normal,0.0,9.907799016326129,rest
11967,1.1966999999998846,0.0,0.0,False,False,normal,0.0,9.907976781046452,rest
11968,1.1967999999998846,0.0,0.0,False,False,normal,0.0,9.908150481762348,rest
11969,1.1968999999998846,0.0,0.0,False,False,normal,0.0,9.908319921719295,rest
11970,1.1969999999998846,0.0,0.0,False,False,normal,0.0,9.908484734817034,rest
11971,1.1970999999998846,0.0,0.0,False,False,normal,0.0,9.908643525324425,rest
11972,1.1971999999998846,0.0,0.0,False,False,normal,0.0,9.90879593656702,rest
11973,1.1972999999998846,0.0,0.0,False,False,normal,0.0,9.908942016373254,rest
11974,1.1973999999998846,0.0,0.0,False,False,normal,0.0,9.909081926577427,rest
11975,1.1974999999998845,0.0,0.0,False,False,normal,0.0,9.909215796215891,rest
11976,1.1975999999998845,0.0,0.0,False,False,normal,0.0,9.909343638733624,rest
11977,1.1976999999998845,0.0,0.0,False,False,normal,0.0,9.909465306907647,rest
11978,1.1977999999998845,0.0,0.0,False,False,normal,0.0,9.909579847576824,rest
11979,1.1978999999998845,0.0,0.0,False,False,normal,0.0,9.9096871740353,rest
11980,1.1979999999998845,0.0,0.0,False,False,normal,0.0,9.909787454693447,rest
11981,1.1980999999998845,0.0,0.0,False,False,normal,0.0,9.909880868109006,rest
11982,1.1981999999998845,0.0,0.0,False,False,normal,0.0,9.909967499080281,rest
11983,1.1982999999998845,0.0,0.0,False,False,normal,0.0,9.910047291764867,rest
11984,1.1983999999998844,0.0,0.0,False,False,normal,0.0,9.910119489465917,rest
11985,1.1984999999998844,0.0,0.0,False,False,normal,0.0,9.910184171840552,rest
11986,1.1985999999998844,0.0,0.0,False,False,normal,0.0,9.910241652553214,rest
11987,1.1986999999998844,0.0,0.0,False,False,normal,0.0,9.910292246149991,rest
11988,1.1987999999998844,0.0,0.0,False,False,normal,0.0,9.910336168748204,rest
11989,1.1988999999998844,0.0,0.0,False,False,normal,0.0,9.910373489508109,rest
11990,1.1989999999998844,0.0,0.0,False,False,normal,0.0,9.910404107651688,rest
11991,1.1990999999998844,0.0,0.0,False,False,normal,0.0,9.910427384398842,rest
11992,1.1991999999998844,0.0,0.0,False,False,normal,0.0,9.910443430026119,rest
11993,1.1992999999998843,0.0,0.0,False,False,normal,0.0,9.910452511493247,rest
11994,1.1993999999998843,0.0,0.0,False,False,normal,0.0,9.910454843644592,rest
11995,1.1994999999998843,0.0,0.0,False,False,normal,0.0,9.9104505135572,rest
11996,1.1995999999998843,0.0,0.0,False,False,normal,0.0,9.910439453092474,rest
11997,1.1996999999998843,0.0,0.0,False,False,normal,0.0,9.910421433588393,rest
11998,1.1997999999998843,0.0,0.0,False,False,normal,0.0,9.910395945140348,rest
11999,1.1998999999998843,0.0,0.0,False,False,normal,0.0,9.910363143182021,rest
12000,1.1999999999998843,0.0,0.0,False,False,normal,0.0,9.91032328506915,rest
12001,1.2000999999998843,0.0,0.0,False,False,normal,0.0,9.910276553951046,rest
12002,1.2001999999998842,0.0,0.0,False,False,normal,0.0,9.910223006943674,rest
12003,1.2002999999998842,0.0,0.0,False,False,normal,0.0,9.910162562624548,rest
12004,1.2003999999998842,0.0,0.0,False,False,normal,0.0,9.910095002994968,rest
12005,1.2004999999998842,0.0,0.0,False,False,normal,0.0,9.910019955342163,rest
12006,1.2005999999998842,0.0,0.0,False,False,normal,0.0,9.909937673888274,rest
12007,1.2006999999998842,0.0,0.0,False,False,normal,0.0,9.909848489090557,rest
12008,1.2007999999998842,0.0,0.0,False,False,normal,0.0,9.90975264302924,rest
12009,1.2008999999998842,0.0,0.0,False,False,normal,0.0,9.909650244201279,rest
12010,1.2009999999998842,0.0,0.0,False,False,normal,0.0,9.90954125832556,rest
12011,1.2010999999998841,0.0,0.0,False,False,normal,0.0,9.90942551154814,rest
12012,1.2011999999998841,0.0,0.0,False,False,normal,0.0,9.909302725159806,rest
12013,1.2012999999998841,0.0,0.0,False,False,normal,0.0,9.90917320099589,rest
12014,1.2013999999998841,0.0,0.0,False,False,normal,0.0,9.909037289171772,rest
12015,1.201499999999884,0.0,0.0,False,False,normal,0.0,9.908895237030412,rest
12016,1.201599999999884,0.0,0.0,False,False,normal,0.0,9.908747152553367,rest
12017,1.201699999999884,0.0,0.0,False,False,normal,0.0,9.908593000482167,rest
12018,1.201799999999884,0.0,0.0,False,False,normal,0.0,9.908432608454303,rest
12019,1.201899999999884,0.0,0.0,False,False,normal,0.0,9.90826564471668,rest
12020,1.201999999999884,0.0,0.0,False,False,normal,0.0,9.908091975839909,rest
12021,1.202099999999884,0.0,0.0,False,False,normal,0.0,9.907912021544162,rest
12022,1.202199999999884,0.0,0.0,False,False,normal,0.0,9.907726137474182,rest
12023,1.202299999999884,0.0,0.0,False,False,normal,0.0,9.90753449239148,rest
12024,1.202399999999884,0.0,0.0,False,False,normal,0.0,9.907337060590518,rest
12025,1.202499999999884,0.0,0.0,False,False,normal,0.0,9.907133659209869,rest
12026,1.202599999999884,0.0,0.0,False,False,normal,0.0,9.906923988592327,rest
12027,1.202699999999884,0.0,0.0,False,False,normal,0.0,9.906707801316289,rest
12028,1.202799999999884,0.0,0.0,False,False,normal,0.0,9.906484937731861,rest
12029,1.202899999999884,0.0,0.0,False,False,normal,0.0,9.906255722198201,rest
12030,1.202999999999884,0.0,0.0,False,False,normal,0.0,9.90602053011168,rest
12031,1.203099999999884,0.0,0.0,False,False,normal,0.0,9.90577954269475,rest
12032,1.203199999999884,0.0,0.0,False,False,normal,0.0,9.905532756796413,rest
12033,1.203299999999884,0.0,0.0,False,False,normal,0.0,9.905279943495678,rest
12034,1.203399999999884,0.0,0.0,False,False,normal,0.0,9.905020814261501,rest
12035,1.2034999999998839,0.0,0.0,False,False,normal,0.0,9.90475516165807,rest
12036,1.2035999999998839,0.0,0.0,False,False,normal,0.0,9.904482915300715,rest
12037,1.2036999999998839,0.0,0.0,False,False,normal,0.0,9.90420441818295,rest
12038,1.2037999999998839,0.0,0.0,False,False,normal,0.0,9.90392005757121,rest
12039,1.2038999999998838,0.0,0.0,False,False,normal,0.0,9.903629945593982,rest
12040,1.2039999999998838,0.0,0.0,False,False,normal,0.0,9.903334072220321,rest
12041,1.2040999999998838,0.0,0.0,False,False,normal,0.0,9.90303232515912,rest
12042,1.2041999999998838,0.0,0.0,False,False,normal,0.0,9.9027245084024,rest
12043,1.2042999999998838,0.0,0.0,False,False,normal,0.0,9.902410441467298,rest
12044,1.2043999999998838,0.0,0.0,False,False,normal,0.0,9.902090041021568,rest
12045,1.2044999999998838,0.0,0.0,False,False,normal,0.0,9.901763337725018,rest
12046,1.2045999999998838,0.0,0.0,False,False,normal,0.0,9.901430705127883,rest
12047,1.2046999999998838,0.0,0.0,False,False,normal,0.0,9.901092439780102,rest
12048,1.2047999999998837,0.0,0.0,False,False,normal,0.0,9.900748673088177,rest
12049,1.2048999999998837,0.0,0.0,False,False,normal,0.0,9.900399382176289,rest
12050,1.2049999999998837,0.0,0.0,False,False,normal,0.0,9.900044425320475,rest
12051,1.2050999999998837,0.0,0.0,False,False,normal,0.0,9.899683602972566,rest
12052,1.2051999999998837,0.0,0.0,False,False,normal,0.0,9.899316761865398,rest
12053,1.2052999999998837,0.0,0.0,False,False,normal,0.0,9.898943836936251,rest
12054,1.2053999999998837,0.0,0.0,False,False,normal,0.0,9.898564842357398,rest
12055,1.2054999999998837,0.0,0.0,False,False,normal,0.0,9.898180002671618,rest
12056,1.2055999999998837,0.0,0.0,False,False,normal,0.0,9.897789527970911,rest
12057,1.2056999999998836,0.0,0.0,False,False,normal,0.0,9.897393560088467,rest
12058,1.2057999999998836,0.0,0.0,False,False,normal,0.0,9.896992192558148,rest
12059,1.2058999999998836,0.0,0.0,False,False,normal,0.0,9.896585451405848,rest
12060,1.2059999999998836,0.0,0.0,False,False,normal,0.0,9.896173287080165,rest
12061,1.2060999999998836,0.0,0.0,False,False,normal,0.0,9.89575558976359,rest
12062,1.2061999999998836,0.0,0.0,False,False,normal,0.0,9.895332302116257,rest
12063,1.2062999999998836,0.0,0.0,False,False,normal,0.0,9.894903409670668,rest
12064,1.2063999999998836,0.0,0.0,False,False,normal,0.0,9.894468976813867,rest
12065,1.2064999999998836,0.0,0.0,False,False,normal,0.0,9.894028995848682,rest
12066,1.2065999999998835,0.0,0.0,False,False,normal,0.0,9.893583385221973,rest
12067,1.2066999999998835,0.0,0.0,False,False,normal,0.0,9.893132043545677,rest
12068,1.2067999999998835,0.0,0.0,False,False,normal,0.0,9.892674920301625,rest
12069,1.2068999999998835,0.0,0.0,False,False,normal,0.0,9.892212074612154,rest
12070,1.2069999999998835,0.0,0.0,False,False,normal,0.0,9.891743706017627,rest
12071,1.2070999999998835,0.0,0.0,False,False,normal,0.0,9.891269998290728,rest
12072,1.2071999999998835,0.0,0.0,False,False,normal,0.0,9.89079111916344,rest
12073,1.2072999999998835,0.0,0.0,False,False,normal,0.0,9.890307210208984,rest
12074,1.2073999999998835,0.0,0.0,False,False,normal,0.0,9.88981836261156,rest
12075,1.2074999999998834,0.0,0.0,False,False,normal,0.0,9.889324506795496,rest
12076,1.2075999999998834,0.0,0.0,False,False,normal,0.0,9.888825445353005,rest
12077,1.2076999999998834,0.0,0.0,False,False,normal,0.0,9.88832093215452,rest
12078,1.2077999999998834,0.0,0.0,False,False,normal,0.0,9.88781076334152,rest
12079,1.2078999999998834,0.0,0.0,False,False,normal,0.0,9.88729485451776,rest
12080,1.2079999999998834,0.0,0.0,False,False,normal,0.0,9.8867732841329,rest
12081,1.2080999999998834,0.0,0.0,False,False,normal,0.0,9.886246299270283,rest
12082,1.2081999999998834,0.0,0.0,False,False,normal,0.0,9.885714279686418,rest
12083,1.2082999999998834,0.0,0.0,False,False,normal,0.0,9.885177492817087,rest
12084,1.2083999999998833,0.0,0.0,False,False,normal,0.0,9.884636059485892,rest
12085,1.2084999999998833,0.0,0.0,False,False,normal,0.0,9.884089961227776,rest
12086,1.2085999999998833,0.0,0.0,False,False,normal,0.0,9.883538995903248,rest
12087,1.2086999999998833,0.0,0.0,False,False,normal,0.0,9.882982828969048,rest
12088,1.2087999999998833,0.0,0.0,False,False,normal,0.0,9.882421228481338,rest
12089,1.2088999999998833,0.0,0.0,False,False,normal,0.0,9.881854128485513,rest
12090,1.2089999999998833,0.0,0.0,False,False,normal,0.0,9.881281658215478,rest
12091,1.2090999999998833,0.0,0.0,False,False,normal,0.0,9.880704124729997,rest
12092,1.2091999999998833,0.0,0.0,False,False,normal,0.0,9.880121969825742,rest
12093,1.2092999999998832,0.0,0.0,False,False,normal,0.0,9.879535621978144,rest
12094,1.2093999999998832,0.0,0.0,False,False,normal,0.0,9.878945363850294,rest
12095,1.2094999999998832,0.0,0.0,False,False,normal,0.0,9.87835118453714,rest
12096,1.2095999999998832,0.0,0.0,False,False,normal,0.0,9.87775287940462,rest
12097,1.2096999999998832,0.0,0.0,False,False,normal,0.0,9.877150108976702,rest
12098,1.2097999999998832,0.0,0.0,False,False,normal,0.0,9.876542625346161,rest
12099,1.2098999999998832,0.0,0.0,False,False,normal,0.0,9.875930334883785,rest
12100,1.2099999999998832,0.0,0.0,False,False,normal,0.0,9.875313329567062,rest
12101,1.2100999999998832,0.0,0.0,False,False,normal,0.0,9.874691626801527,rest
12102,1.2101999999998831,0.0,0.0,False,False,normal,0.0,9.874065272344598,rest
12103,1.2102999999998831,0.0,0.0,False,False,normal,0.0,9.87343435701148,rest
12104,1.2103999999998831,0.0,0.0,False,False,normal,0.0,9.872798453933466,rest
12105,1.2104999999998831,0.0,0.0,False,False,normal,0.0,9.872156692856459,rest
12106,1.210599999999883,0.0,0.0,False,False,normal,0.0,9.871507856053679,rest
12107,1.210699999999883,0.0,0.0,False,False,normal,0.0,9.870850525023389,rest
12108,1.210799999999883,0.0,0.0,False,False,normal,0.0,9.870183768770588,rest
12109,1.210899999999883,0.0,0.0,False,False,normal,0.0,9.869507268547293,rest
12110,1.210999999999883,0.0,0.0,False,False,normal,0.0,9.868820842596666,rest
12111,1.211099999999883,0.0,0.0,False,False,normal,0.0,9.868124673405575,rest
12112,1.211199999999883,0.0,0.0,False,False,normal,0.0,9.867419258919973,rest
12113,1.211299999999883,0.0,0.0,False,False,normal,0.0,9.866705355275043,rest
12114,1.211399999999883,0.0,0.0,False,False,normal,0.0,9.86598338224893,rest
12115,1.211499999999883,0.0,0.0,False,False,normal,0.0,9.865253319620797,rest
12116,1.211599999999883,0.0,0.0,False,False,normal,0.0,9.864515726431966,rest
12117,1.211699999999883,0.0,0.0,False,False,normal,0.0,9.863770765690155,rest
12118,1.211799999999883,0.0,0.0,False,False,normal,0.0,9.863018436813721,rest
12119,1.211899999999883,0.0,0.0,False,False,normal,0.0,9.862258703453886,rest
12120,1.211999999999883,0.0,0.0,False,False,normal,0.0,9.861491677395298,rest
12121,1.212099999999883,0.0,0.0,False,False,normal,0.0,9.860717583526716,rest
12122,1.212199999999883,0.0,0.0,False,False,normal,0.0,9.859936694895152,rest
12123,1.212299999999883,0.0,0.0,False,False,normal,0.0,9.859150385664782,rest
12124,1.212399999999883,0.0,0.0,False,False,normal,0.0,9.858359913701753,rest
12125,1.212499999999883,0.0,0.0,False,False,normal,0.0,9.857565905789556,rest
12126,1.2125999999998829,0.0,0.0,False,False,normal,0.0,9.856768437505117,rest
12127,1.2126999999998829,0.0,0.0,False,False,normal,0.0,9.855967206326373,rest
12128,1.2127999999998829,0.0,0.0,False,False,normal,0.0,9.855161729975428,rest
12129,1.2128999999998828,0.0,0.0,False,False,normal,0.0,9.854352720488244,rest
12130,1.2129999999998828,0.0,0.0,False,False,normal,0.0,9.853540659134044,rest
12131,1.2130999999998828,0.0,0.0,False,False,normal,0.0,9.85272583304609,rest
12132,1.2131999999998828,0.0,0.0,False,False,normal,0.0,9.851908400091533,rest
12133,1.2132999999998828,0.0,0.0,False,False,normal,0.0,9.851088522035173,rest
12134,1.2133999999998828,0.0,0.0,False,False,normal,0.0,9.85026630935905,rest
12135,1.2134999999998828,0.0,0.0,False,False,normal,0.0,9.84944317885216,rest
12136,1.2135999999998828,0.0,0.0,False,False,normal,0.0,9.848619984398686,rest
12137,1.2136999999998828,0.0,0.0,False,False,normal,0.0,9.847796951195352,rest
12138,1.2137999999998828,0.0,0.0,False,False,normal,0.0,9.84697384608796,rest
12139,1.2138999999998827,0.0,0.0,False,False,normal,0.0,9.846150176768578,rest
12140,1.2139999999998827,0.0,0.0,False,False,normal,0.0,9.845326505760905,rest
12141,1.2140999999998827,0.0,0.0,False,False,normal,0.0,9.844503183825054,rest
12142,1.2141999999998827,0.0,0.0,False,False,normal,0.0,9.843680310012914,rest
12143,1.2142999999998827,0.0,0.0,False,False,normal,0.0,9.842857825954292,rest
12144,1.2143999999998827,0.0,0.0,False,False,normal,0.0,9.842035586686704,rest
12145,1.2144999999998827,0.0,0.0,False,False,normal,0.0,9.84121341223174,rest
12146,1.2145999999998827,0.0,0.0,False,False,normal,0.0,9.840392339322737,rest
12147,1.2146999999998827,0.0,0.0,False,False,normal,0.0,9.839572899682953,rest
12148,1.2147999999998826,0.0,0.0,False,False,normal,0.0,9.838755085727458,rest
12149,1.2148999999998826,0.0,0.0,False,False,normal,0.0,9.837938516045103,rest
12150,1.2149999999998826,0.0,0.0,False,False,normal,0.0,9.837123609670796,rest
12151,1.2150999999998826,0.0,0.0,False,False,normal,0.0,9.83631050894868,rest
12152,1.2151999999998826,0.0,0.0,False,False,normal,0.0,9.835499092573212,rest
12153,1.2152999999998826,0.0,0.0,False,False,normal,0.0,9.834689092956442,rest
12154,1.2153999999998826,0.0,0.0,False,False,normal,0.0,9.83388018204907,rest
12155,1.2154999999998826,0.0,0.0,False,False,normal,0.0,9.833072031625239,rest
12156,1.2155999999998826,0.0,0.0,False,False,normal,0.0,9.832265371650342,rest
12157,1.2156999999998825,0.0,0.0,False,False,normal,0.0,9.83146075460688,rest
12158,1.2157999999998825,0.0,0.0,False,False,normal,0.0,9.83065840815533,rest
12159,1.2158999999998825,0.0,0.0,False,False,normal,0.0,9.829858186061191,rest
12160,1.2159999999998825,0.0,0.0,False,False,normal,0.0,9.829059664534988,rest
12161,1.2160999999998825,0.0,0.0,False,False,normal,0.0,9.828263155104855,rest
12162,1.2161999999998825,0.0,0.0,False,False,normal,0.0,9.827468704360248,rest
12163,1.2162999999998825,0.0,0.0,False,False,normal,0.0,9.826676131277093,rest
12164,1.2163999999998825,0.0,0.0,False,False,normal,0.0,9.825885153973756,rest
12165,1.2164999999998825,0.0,0.0,False,False,normal,0.0,9.825095477489233,rest
12166,1.2165999999998824,0.0,0.0,False,False,normal,0.0,9.824306847273288,rest
12167,1.2166999999998824,0.0,0.0,False,False,normal,0.0,9.823519875294169,rest
12168,1.2167999999998824,0.0,0.0,False,False,normal,0.0,9.82273504360903,rest
12169,1.2168999999998824,0.0,0.0,False,False,normal,0.0,9.821952659233897,rest
12170,1.2169999999998824,0.0,0.0,False,False,normal,0.0,9.821172717526457,rest
12171,1.2170999999998824,0.0,0.0,False,False,normal,0.0,9.820394958471843,rest
12172,1.2171999999998824,0.0,0.0,False,False,normal,0.0,9.819618936206304,rest
12173,1.2172999999998824,0.0,0.0,False,False,normal,0.0,9.818845072313175,rest
12174,1.2173999999998824,0.0,0.0,False,False,normal,0.0,9.818073735898254,rest
12175,1.2174999999998823,0.0,0.0,False,False,normal,0.0,9.817305181114271,rest
12176,1.2175999999998823,0.0,0.0,False,False,normal,0.0,9.816539555588356,rest
12177,1.2176999999998823,0.0,0.0,False,False,normal,0.0,9.815776901613559,rest
12178,1.2177999999998823,0.0,0.0,False,False,normal,0.0,9.815017161237316,rest
12179,1.2178999999998823,0.0,0.0,False,False,normal,0.0,9.814260193292197,rest
12180,1.2179999999998823,0.0,0.0,False,False,normal,0.0,9.813506302297629,rest
12181,1.2180999999998823,0.0,0.0,False,False,normal,0.0,9.812755623505984,rest
12182,1.2181999999998823,0.0,0.0,False,False,normal,0.0,9.812008201546448,rest
12183,1.2182999999998823,0.0,0.0,False,False,normal,0.0,9.81126402398286,rest
12184,1.2183999999998822,0.0,0.0,False,False,normal,0.0,9.810523004063525,rest
12185,1.2184999999998822,0.0,0.0,False,False,normal,0.0,9.809784952757598,rest
12186,1.2185999999998822,0.0,0.0,False,False,normal,0.0,9.809049568141416,rest
12187,1.2186999999998822,0.0,0.0,False,False,normal,0.0,9.808316453160286,rest
12188,1.2187999999998822,0.0,0.0,False,False,normal,0.0,9.807585422300647,rest
12189,1.2188999999998822,0.0,0.0,False,False,normal,0.0,9.806856402540303,rest
12190,1.2189999999998822,0.0,0.0,False,False,normal,0.0,9.806129474364194,rest
12191,1.2190999999998822,0.0,0.0,False,False,normal,0.0,9.805404836976626,rest
12192,1.2191999999998822,0.0,0.0,False,False,normal,0.0,9.804682731521888,rest
